countryname,swb
Venezuela,Ten
Venezuela,Ten
Venezuela,Eight
Venezuela,Ten
Venezuela,Eight
Venezuela,Ten
Venezuela,Eight
Venezuela,Six
Venezuela,Seven
Venezuela,Nine
Venezuela,Six
Venezuela,Five
Venezuela,Five
Venezuela,Three
Venezuela,Seven
Venezuela,Ten
Venezuela,Three
Venezuela,Seven
Venezuela,Six
Venezuela,Ten
Venezuela,Five
Venezuela,Eight
Venezuela,Seven
Venezuela,Ten
Venezuela,Five
Venezuela,Eight
Venezuela,Eight
Venezuela,Eight
Venezuela,Seven
Venezuela,Six
Venezuela,Eight
Venezuela,Seven
Venezuela,Six
Venezuela,Seven
Venezuela,Five
Venezuela,Six
Venezuela,Eight
Venezuela,Three
Venezuela,Five
Venezuela,Ten
Venezuela,Five
Venezuela,Six
Venezuela,Seven
Venezuela,Five
Venezuela,Eight
Venezuela,Seven
Venezuela,Six
Venezuela,Ten
Venezuela,Seven
Venezuela,Eight
Venezuela,Six
Venezuela,Nine
Venezuela,Eight
Venezuela,Seven
Venezuela,Seven
Venezuela,Ten
Venezuela,Zero
Venezuela,Five
Venezuela,Six
Venezuela,Five
Venezuela,Six
Venezuela,Nine
Venezuela,Six
Venezuela,Five
Venezuela,Five
Venezuela,Six
Venezuela,Eight
Venezuela,Seven
Venezuela,Five
Venezuela,Four
Venezuela,Four
Venezuela,Three
Venezuela,Five
Venezuela,Five
Venezuela,Four
Venezuela,Six
Venezuela,Four
Venezuela,Four
Venezuela,Two
Venezuela,Seven
Venezuela,Eight
Venezuela,Three
Venezuela,Seven
Venezuela,Ten
Venezuela,Eight
Venezuela,Eight
Venezuela,Seven
Venezuela,Seven
Venezuela,Eight
Venezuela,Five
Venezuela,Ten
Venezuela,Nine
Venezuela,Eight
Venezuela,Five
Venezuela,Seven
Venezuela,Four
Venezuela,Five
Venezuela,Five
Venezuela,Four
Venezuela,Three
Venezuela,Nine
Venezuela,One
Venezuela,Eight
Venezuela,Seven
Venezuela,Ten
Venezuela,Ten
Venezuela,Ten
Venezuela,Ten
Venezuela,Ten
Venezuela,Eight
Venezuela,Eight
Venezuela,Six
Venezuela,Eight
Venezuela,Eight
Venezuela,Four
Venezuela,Eight
Venezuela,Five
Venezuela,Eight
Venezuela,Five
Venezuela,Five
Venezuela,Ten
Venezuela,Eight
Venezuela,Three
Venezuela,Eight
Venezuela,Seven
Venezuela,Five
Venezuela,Five
Venezuela,Eight
Venezuela,Ten
Venezuela,Seven
Venezuela,Four
Venezuela,Ten
Venezuela,Five
Venezuela,Five
Venezuela,Eight
Venezuela,Three
Venezuela,Five
Venezuela,Six
Venezuela,Six
Venezuela,Six
Venezuela,Six
Venezuela,Seven
Venezuela,Ten
Venezuela,Ten
Venezuela,Four
Venezuela,Three
Venezuela,Six
Venezuela,Six
Venezuela,Three
Venezuela,Five
Venezuela,Five
Venezuela,Four
Venezuela,Ten
Venezuela,Five
Venezuela,Ten
Venezuela,Zero
Venezuela,Seven
Venezuela,Zero
Venezuela,Ten
Venezuela,Ten
Venezuela,One
Venezuela,Five
Venezuela,Eight
Venezuela,
Venezuela,Seven
Venezuela,Five
Venezuela,Nine
Venezuela,Eight
Venezuela,Four
Venezuela,Five
Venezuela,Five
Venezuela,One
Venezuela,Five
Venezuela,Six
Venezuela,Eight
Venezuela,Seven
Venezuela,Seven
Venezuela,Six
Venezuela,One
Venezuela,Five
Venezuela,Eight
Venezuela,Nine
Venezuela,Five
Venezuela,Nine
Venezuela,Five
Venezuela,Eight
Venezuela,Eight
Venezuela,Eight
Venezuela,Six
Venezuela,Five
Venezuela,Seven
Venezuela,Six
Venezuela,Three
Venezuela,Seven
Venezuela,Eight
Venezuela,Eight
Venezuela,Seven
Venezuela,Eight
Venezuela,Eight
Venezuela,Ten
Venezuela,Four
Venezuela,Six
Venezuela,Seven
Venezuela,Eight
Venezuela,Eight
Venezuela,Four
Venezuela,Seven
Venezuela,Ten
Venezuela,Ten
Venezuela,Zero
Venezuela,Ten
Venezuela,Zero
Venezuela,Zero
Venezuela,Ten
Venezuela,Five
Venezuela,Six
Venezuela,Eight
Venezuela,Nine
Venezuela,Eight
Venezuela,Seven
Venezuela,Five
Venezuela,Five
Venezuela,Four
Venezuela,One
Venezuela,Seven
Venezuela,Seven
Venezuela,Eight
Venezuela,Three
Venezuela,Two
Venezuela,Six
Venezuela,Six
Venezuela,Six
Venezuela,Ten
Venezuela,Four
Venezuela,Two
Venezuela,Eight
Venezuela,Three
Venezuela,Four
Venezuela,Ten
Venezuela,Six
Venezuela,Eight
Venezuela,Five
Venezuela,Four
Venezuela,Four
Venezuela,Five
Venezuela,Eight
Venezuela,Ten
Venezuela,Seven
Venezuela,Five
Venezuela,Three
Venezuela,Six
Venezuela,Eight
Venezuela,Five
Venezuela,Five
Venezuela,Eight
Venezuela,Seven
Venezuela,Seven
Venezuela,Nine
Venezuela,Ten
Venezuela,Six
Venezuela,Ten
Venezuela,Ten
Venezuela,Ten
Venezuela,Four
Venezuela,Five
Venezuela,Five
Venezuela,Seven
Venezuela,Six
Venezuela,Five
Venezuela,Four
Venezuela,Five
Venezuela,Five
Venezuela,Three
Venezuela,Five
Venezuela,Five
Venezuela,Six
Venezuela,Six
Venezuela,Five
Venezuela,Four
Venezuela,Ten
Venezuela,Ten
Venezuela,Five
Venezuela,Seven
Venezuela,Five
Venezuela,Five
Venezuela,Five
Venezuela,Five
Venezuela,Three
Venezuela,Ten
Venezuela,Ten
Venezuela,Four
Venezuela,Ten
Venezuela,Four
Venezuela,Six
Venezuela,Three
Venezuela,Five
Venezuela,Four
Venezuela,Seven
Venezuela,Six
Venezuela,Seven
Venezuela,Seven
Venezuela,Nine
Venezuela,Ten
Venezuela,Ten
Venezuela,Five
Venezuela,Eight
Venezuela,Six
Venezuela,Ten
Venezuela,Seven
Venezuela,Four
Venezuela,Two
Venezuela,Nine
Venezuela,Seven
Venezuela,Ten
Venezuela,Seven
Venezuela,Nine
Venezuela,Four
Venezuela,Nine
Venezuela,Eight
Venezuela,Seven
Venezuela,Nine
Venezuela,Seven
Venezuela,Seven
Venezuela,Five
Venezuela,Seven
Venezuela,Five
Venezuela,Seven
Venezuela,Eight
Venezuela,Five
Venezuela,Five
Venezuela,Six
Venezuela,Eight
Venezuela,Five
Venezuela,Four
Venezuela,Six
Venezuela,Four
Venezuela,Four
Venezuela,Five
Venezuela,Five
Venezuela,Seven
Venezuela,Nine
Venezuela,Nine
Venezuela,Seven
Venezuela,Eight
Venezuela,One
Venezuela,Ten
Venezuela,Nine
Venezuela,Seven
Venezuela,Eight
Venezuela,Seven
Venezuela,Eight
Venezuela,Four
Venezuela,Five
Venezuela,Seven
Venezuela,One
Venezuela,Five
Venezuela,Ten
Venezuela,Five
Venezuela,Six
Venezuela,Nine
Venezuela,Eight
Venezuela,Ten
Venezuela,Two
Venezuela,Three
Venezuela,Eight
Venezuela,Six
Venezuela,Seven
Venezuela,Eight
Venezuela,Seven
Venezuela,Seven
Venezuela,Seven
Venezuela,Six
Venezuela,Eight
Venezuela,Eight
Venezuela,Eight
Venezuela,Eight
Venezuela,Eight
Venezuela,Five
Venezuela,Eight
Venezuela,Ten
Venezuela,Two
Venezuela,Two
Venezuela,Six
Venezuela,Five
Venezuela,Five
Venezuela,Seven
Venezuela,Six
Venezuela,Nine
Venezuela,Eight
Venezuela,Seven
Venezuela,Seven
Venezuela,Eight
Venezuela,Ten
Venezuela,Five
Venezuela,Seven
Venezuela,Eight
Venezuela,Six
Venezuela,Five
Venezuela,One
Venezuela,Five
Venezuela,Seven
Venezuela,Ten
Venezuela,Seven
Venezuela,Seven
Venezuela,Seven
Venezuela,Eight
Venezuela,Five
Venezuela,Seven
Venezuela,Four
Venezuela,Two
Venezuela,Eight
Venezuela,Three
Venezuela,Eight
Venezuela,Five
Venezuela,Seven
Venezuela,Seven
Venezuela,Eight
Venezuela,Nine
Venezuela,Ten
Venezuela,Eight
Venezuela,Eight
Vietnam,Eight
Vietnam,Nine
Vietnam,Eight
Vietnam,Eight
Vietnam,Ten
Vietnam,Six
Vietnam,Eight
Vietnam,Four
Vietnam,Seven
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Ten
Vietnam,Six
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Seven
Vietnam,Ten
Vietnam,Two
Vietnam,Six
Vietnam,Nine
Vietnam,Five
Vietnam,Seven
Vietnam,Eight
Vietnam,Zero
Vietnam,Eight
Vietnam,Six
Vietnam,Ten
Vietnam,Ten
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Ten
Vietnam,Ten
Vietnam,Five
Vietnam,Six
Vietnam,Nine
Vietnam,Six
Vietnam,Eight
Vietnam,Eight
Vietnam,Six
Vietnam,Five
Vietnam,Ten
Vietnam,Six
Vietnam,Eight
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Six
Vietnam,Eight
Vietnam,Ten
Vietnam,Eight
Vietnam,Four
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Eight
Vietnam,Nine
Vietnam,Ten
Vietnam,Eight
Vietnam,Six
Vietnam,Six
Vietnam,Nine
Vietnam,Nine
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Seven
Vietnam,Ten
Vietnam,Five
Vietnam,Six
Vietnam,Three
Vietnam,Seven
Vietnam,Ten
Vietnam,Seven
Vietnam,Six
Vietnam,Four
Vietnam,Seven
Vietnam,Six
Vietnam,Six
Vietnam,Eight
Vietnam,Three
Vietnam,Seven
Vietnam,Eight
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Nine
Vietnam,Eight
Vietnam,Seven
Vietnam,Eight
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Seven
Vietnam,Eight
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Nine
Vietnam,Six
Vietnam,Eight
Vietnam,Seven
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Nine
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Nine
Vietnam,Ten
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Ten
Vietnam,Eight
Vietnam,Five
Vietnam,Seven
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Seven
Vietnam,Six
Vietnam,Ten
Vietnam,Six
Vietnam,Ten
Vietnam,Eight
Vietnam,Nine
Vietnam,Seven
Vietnam,Eight
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Ten
Vietnam,Six
Vietnam,Eight
Vietnam,Five
Vietnam,Three
Vietnam,Five
Vietnam,Six
Vietnam,Ten
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Eight
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Nine
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Six
Vietnam,Eight
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Nine
Vietnam,Six
Vietnam,Six
Vietnam,Eight
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Four
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Three
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Seven
Vietnam,Seven
Vietnam,Seven
Vietnam,Eight
Vietnam,Four
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Eight
Vietnam,Six
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Ten
Vietnam,Four
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Four
Vietnam,Five
Vietnam,Zero
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Zero
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Eight
Vietnam,Zero
Vietnam,One
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Ten
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Seven
Vietnam,Seven
Vietnam,Five
Vietnam,Ten
Vietnam,Six
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Seven
Vietnam,Seven
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Eight
Vietnam,Eight
Vietnam,Five
Vietnam,Three
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Eight
Vietnam,Eight
Vietnam,Seven
Vietnam,Eight
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Eight
Vietnam,Seven
Vietnam,Ten
Vietnam,Eight
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Nine
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,One
Vietnam,Five
Vietnam,Ten
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Nine
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Seven
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Four
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Four
Vietnam,Nine
Vietnam,Six
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Four
Vietnam,Six
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Four
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Eight
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Eight
Vietnam,Six
Vietnam,Six
Vietnam,Seven
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Four
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Eight
Vietnam,Six
Vietnam,Five
Vietnam,Eight
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Nine
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Ten
Vietnam,Three
Vietnam,Five
Vietnam,Five
Vietnam,Ten
Vietnam,Six
Vietnam,Ten
Vietnam,Nine
Vietnam,Five
Vietnam,Nine
Vietnam,Seven
Vietnam,Six
Vietnam,Seven
Vietnam,Five
Vietnam,Two
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Nine
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Nine
Vietnam,Ten
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Eight
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Ten
Vietnam,Eight
Vietnam,Ten
Vietnam,Five
Vietnam,Nine
Vietnam,Ten
Vietnam,Seven
Vietnam,Eight
Vietnam,Four
Vietnam,Four
Vietnam,Five
Vietnam,Nine
Vietnam,Nine
Vietnam,Ten
Vietnam,Eight
Vietnam,Five
Vietnam,Ten
Vietnam,One
Vietnam,Five
Vietnam,Five
Vietnam,Nine
Vietnam,Nine
Vietnam,Ten
Vietnam,Nine
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Three
Vietnam,Ten
Vietnam,Eight
Vietnam,Five
Vietnam,Nine
Vietnam,Nine
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Nine
Vietnam,Eight
Vietnam,Three
Vietnam,Ten
Vietnam,Five
Vietnam,Seven
Vietnam,Eight
Vietnam,Seven
Vietnam,Seven
Vietnam,Ten
Vietnam,Five
Vietnam,Three
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Ten
Vietnam,Five
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Ten
Vietnam,Zero
Vietnam,Five
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Ten
Vietnam,Eight
Vietnam,Eight
Vietnam,Six
Vietnam,Seven
Vietnam,Ten
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Nine
Vietnam,Ten
Vietnam,Four
Vietnam,Zero
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Nine
Vietnam,Eight
Vietnam,Four
Vietnam,Five
Vietnam,Eight
Vietnam,Five
Vietnam,Eight
Vietnam,Seven
Vietnam,Five
Vietnam,Six
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Five
Vietnam,Four
Vietnam,Five
Vietnam,Five
Vietnam,Eight
Vietnam,Ten
Vietnam,Ten
Vietnam,Six
Vietnam,Five
Vietnam,Zero
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Six
Vietnam,Five
Vietnam,Eight
Vietnam,Ten
Vietnam,Ten
Vietnam,Seven
Vietnam,Ten
Vietnam,Five
Vietnam,Ten
Vietnam,Seven
Vietnam,Ten
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Seven
Vietnam,Six
Vietnam,Ten
Vietnam,Five
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Five
Vietnam,Five
Vietnam,Three
Vietnam,Two
Vietnam,Five
Vietnam,Five
Vietnam,Seven
Vietnam,Two
Egypt,Five
Egypt,Ten
Egypt,Nine
Egypt,Five
Egypt,Seven
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Four
Egypt,Four
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,One
Egypt,Six
Egypt,Seven
Egypt,Eight
Egypt,Seven
Egypt,Nine
Egypt,Six
Egypt,Eight
Egypt,Five
Egypt,Seven
Egypt,Six
Egypt,Four
Egypt,Seven
Egypt,Six
Egypt,Seven
Egypt,Five
Egypt,Seven
Egypt,Nine
Egypt,Seven
Egypt,Seven
Egypt,Seven
Egypt,Five
Egypt,Seven
Egypt,Four
Egypt,Seven
Egypt,Five
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Seven
Egypt,Six
Egypt,Five
Egypt,Four
Egypt,Eight
Egypt,Five
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Eight
Egypt,Five
Egypt,Seven
Egypt,Six
Egypt,Five
Egypt,Six
Egypt,Five
Egypt,Six
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Eight
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Five
Egypt,Three
Egypt,Eight
Egypt,Six
Egypt,Four
Egypt,Six
Egypt,Five
Egypt,Eight
Egypt,Five
Egypt,Five
Egypt,Nine
Egypt,Three
Egypt,Seven
Egypt,Seven
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Seven
Egypt,Six
Egypt,Eight
Egypt,Six
Egypt,Five
Egypt,Five
Egypt,Eight
Egypt,Six
Egypt,Six
Egypt,Five
Egypt,Seven
Egypt,Five
Egypt,Six
Egypt,Eight
Egypt,Seven
Egypt,Six
Egypt,Six
Egypt,Seven
Egypt,Eight
Egypt,Nine
Egypt,Eight
Egypt,Ten
Egypt,Eight
Egypt,Five
Egypt,Six
Egypt,Eight
Egypt,Seven
Egypt,Eight
Egypt,Four
Egypt,
Egypt,Five
Egypt,Seven
Egypt,Eight
Egypt,Four
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Eight
Egypt,Five
Egypt,Five
Egypt,Six
Egypt,Four
Egypt,Five
Egypt,Five
Egypt,Six
Egypt,Seven
Egypt,Four
Egypt,Five
Egypt,Four
Egypt,Ten
Egypt,Five
Egypt,Five
Egypt,Eight
Egypt,Eight
Egypt,Seven
Egypt,Six
Egypt,Seven
Egypt,Seven
Egypt,Seven
Egypt,Four
Egypt,Four
Egypt,Six
Egypt,Five
Egypt,Nine
Egypt,Six
Egypt,Four
Egypt,Four
Egypt,Seven
Egypt,Nine
Egypt,Seven
Egypt,Nine
Egypt,Five
Egypt,Seven
Egypt,Six
Egypt,Six
Egypt,Seven
Egypt,Six
Egypt,Eight
Egypt,Seven
Egypt,Six
Egypt,Three
Egypt,Three
Egypt,Seven
Egypt,Nine
Egypt,Five
Egypt,Six
Egypt,Seven
Egypt,Seven
Egypt,Five
Egypt,Eight
Egypt,Seven
Egypt,Seven
Egypt,Five
Egypt,Six
Egypt,Four
Egypt,Ten
Egypt,Ten
Egypt,Ten
Egypt,Nine
Egypt,Eight
Egypt,Seven
Egypt,Five
Egypt,Seven
Egypt,Eight
Egypt,Six
Egypt,Eight
Egypt,Nine
Egypt,Six
Egypt,Seven
Egypt,Six
Egypt,Seven
Egypt,Six
Egypt,Seven
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Seven
Egypt,Eight
Egypt,Seven
Egypt,Nine
Egypt,Nine
Egypt,Ten
Egypt,Eight
Egypt,Five
Egypt,Four
Egypt,Four
Egypt,Nine
Egypt,Three
Egypt,Seven
Egypt,Six
Egypt,Four
Egypt,Four
Egypt,Four
Egypt,Five
Egypt,Six
Egypt,Four
Egypt,Five
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Six
Egypt,Ten
Egypt,Eight
Egypt,Ten
Egypt,Eight
Egypt,Nine
Egypt,Three
Egypt,Six
Egypt,Three
Egypt,Six
Egypt,Ten
Egypt,Seven
Egypt,Four
Egypt,Six
Egypt,Six
Egypt,Seven
Egypt,Seven
Egypt,Three
Egypt,Eight
Egypt,Four
Egypt,Seven
Egypt,Nine
Egypt,Six
Egypt,Ten
Egypt,Seven
Egypt,Seven
Egypt,Six
Egypt,Six
Egypt,Nine
Egypt,Nine
Egypt,Five
Egypt,Eight
Egypt,Six
Egypt,Five
Egypt,Eight
Egypt,Eight
Egypt,Eight
Egypt,Nine
Egypt,Nine
Egypt,Seven
Egypt,Five
Egypt,Four
Egypt,Eight
Egypt,Four
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Seven
Egypt,Four
Egypt,Six
Egypt,Seven
Egypt,Eight
Egypt,Five
Egypt,Seven
Egypt,Five
Egypt,Six
Egypt,Eight
Egypt,Two
Egypt,Eight
Egypt,Three
Egypt,Five
Egypt,Six
Egypt,Four
Egypt,Five
Egypt,Five
Egypt,Four
Egypt,Four
Egypt,Four
Egypt,Eight
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Eight
Egypt,Five
Egypt,Four
Egypt,Five
Egypt,Five
Egypt,Seven
Egypt,Five
Egypt,Seven
Egypt,Five
Egypt,Five
Egypt,Five
Egypt,Seven
Egypt,Five
Egypt,Five
Egypt,Three
Egypt,Five
Egypt,Six
Egypt,Four
Egypt,Six
Egypt,Six
Egypt,Nine
Egypt,Five
Egypt,Four
Egypt,Five
Egypt,Five
Egypt,Ten
Egypt,Five
Egypt,Three
Egypt,Nine
Egypt,Five
Egypt,Four
Egypt,Six
Egypt,Eight
Egypt,Five
Egypt,Ten
Egypt,Five
Egypt,Nine
Egypt,Six
Egypt,Five
Egypt,Eight
Egypt,Five
Egypt,Eight
Egypt,Eight
Egypt,Nine
Egypt,Eight
Egypt,Five
Egypt,Five
Egypt,Six
Egypt,Five
Egypt,Five
Egypt,Four
Egypt,Seven
Egypt,Four
Egypt,Three
Egypt,Six
Egypt,Five
Egypt,Six
Egypt,Eight
Egypt,Seven
Egypt,Seven
Egypt,Nine
Egypt,Eight
Egypt,Five
Egypt,Eight
